Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,States,Counties
2020,NC,North Carolina,Davidson,37057,37057062002,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,80.1,,,79.0,81.2,4021,POINT (-80.1057242 35.61269591),37057062002,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,640
2019,NC,North Carolina,Davidson,37057,37057060101,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,27.9,,,27.0,28.8,5633,POINT (-80.05893532 35.98438755),37057060101,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,37,640
2020,NC,North Carolina,Davidson,37057,37057060303,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,24.1,,,23.1,25.1,4372,POINT (-80.34718598 35.9377252),37057060303,HLTHOUT,DEPRESSION,CrdPrv,Depression,37,640
2020,NC,North Carolina,Forsyth,37067,37067004015,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,,,6.0,6.7,3296,POINT (-80.36811626 35.99743566),37067004015,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),37,2337
2019,NC,North Carolina,Davidson,37057,37057060201,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,36.9,,,35.9,38.0,4909,POINT (-80.18001978 35.95866438),37057060201,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,37,640
2020,NC,North Carolina,Davidson,37057,37057060900,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.7,,,34.5,37.1,5471,POINT (-80.09778572 35.86649057),37057060900,HLTHOUT,OBESITY,CrdPrv,Obesity,37,640
2019,NC,North Carolina,Forsyth,37067,37067003805,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,87.5,,,87.3,87.7,5573,POINT (-80.32271014 36.06428965),37067003805,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,2337
2020,NC,North Carolina,Forsyth,37067,37067001400,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,11.1,,,10.6,11.6,3710,POINT (-80.25535261 36.14223383),37067001400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,37,2337
2019,NC,North Carolina,Forsyth,37067,37067000900,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,84.3,,,84.2,84.4,3508,POINT (-80.24909082 36.08422545),37067000900,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,2337
2020,NC,North Carolina,Forsyth,37067,37067004104,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,56.8,,,52.1,61.8,3429,POINT (-80.37297472 36.16789211),37067004104,PREVENT,COREW,CrdPrv,Core preventive services for older women,37,2337
2020,NC,North Carolina,Davidson,37057,37057060601,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,45.0,,,39.0,51.0,4342,POINT (-80.08869307 35.92942968),37057060601,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,640
2020,NC,North Carolina,Davidson,37057,37057061500,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.7,,,21.5,25.9,6214,POINT (-80.26115031 35.79764502),37057061500,HLTHSTAT,GHLTH,CrdPrv,General Health,37,640
2020,NC,North Carolina,Davidson,37057,37057060700,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.2,,,12.1,14.2,4915,POINT (-80.07235764 35.89862466),37057060700,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,640
2020,NC,North Carolina,Davidson,37057,37057061804,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,78.7,,,74.8,82.2,6536,POINT (-80.29599494 35.70026005),37057061804,PREVENT,MAMMOUSE,CrdPrv,Mammography,37,640
2020,NC,North Carolina,Forsyth,37067,37067001602,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,29.1,,,28.0,30.0,3077,POINT (-80.22093654 36.12260812),37067001602,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,37,2337
2020,NC,North Carolina,Davidson,37057,37057061802,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,16.1,,,13.4,19.4,6740,POINT (-80.20952412 35.73258073),37057061802,PREVENT,ACCESS2,CrdPrv,Health Insurance,37,640
2020,NC,North Carolina,Forsyth,37067,37067001000,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.7,,,11.0,14.4,4652,POINT (-80.26490783 36.07843284),37067001000,HLTHSTAT,GHLTH,CrdPrv,General Health,37,2337
2020,NC,North Carolina,Forsyth,37067,37067001901,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,19.2,,,18.4,19.9,1549,POINT (-80.22677871 36.06489855),37067001901,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,2337
2020,NC,North Carolina,Forsyth,37067,37067004104,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,8.7,,,7.7,9.7,3429,POINT (-80.37297472 36.16789211),37067004104,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,2337
2019,NC,North Carolina,Forsyth,37067,37067003202,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,33.4,,,32.6,34.3,3904,POINT (-80.05426352 36.12260613),37067003202,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,2337
2020,NC,North Carolina,Forsyth,37067,37067004010,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.6,,,7.3,7.9,3392,POINT (-80.3798613 36.10896479),37067004010,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,37,2337
2020,NC,North Carolina,Forsyth,37067,37067001601,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,4.5,,,4.2,4.9,3652,POINT (-80.21232108 36.14057573),37067001601,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,37,2337
2019,NC,North Carolina,Forsyth,37067,37067000900,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,74.1,,,73.1,75.1,3508,POINT (-80.24909082 36.08422545),37067000900,PREVENT,BPMED,CrdPrv,Taking BP Medication,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003600,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,50.4,,,44.6,56.3,5968,POINT (-80.24387607 36.01874338),37067003600,PREVENT,COREM,CrdPrv,Core preventive services for older men,37,2337
2019,NC,North Carolina,Forsyth,37067,37067001700,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,87.4,,,87.1,87.8,5231,POINT (-80.19974096 36.11442226),37067001700,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,2337
2020,NC,North Carolina,Davie,37059,37059080100,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,,,6.4,7.1,7745,POINT (-80.64338831 35.94216734),37059080100,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),37,2334
2019,NC,North Carolina,Davidson,37057,37057061300,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,35.1,,,33.9,36.1,2176,POINT (-80.2585069 35.82918924),37057061300,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,37,640
2020,NC,North Carolina,Forsyth,37067,37067003903,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,71.9,,,69.5,74.3,4477,POINT (-80.32389444 36.07881572),37067003903,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,37,2337
2020,NC,North Carolina,Forsyth,37067,37067001200,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,28.9,,,26.9,31.3,1959,POINT (-80.26839411 36.10931829),37067001200,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,37,2337
2020,NC,North Carolina,Forsyth,37067,37067001000,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.1,,,4.4,5.9,4652,POINT (-80.26490783 36.07843284),37067001000,HLTHOUT,COPD,CrdPrv,COPD,37,2337
2020,NC,North Carolina,Davidson,37057,37057061802,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.7,,,10.9,14.7,6740,POINT (-80.20952412 35.73258073),37057061802,HLTHSTAT,GHLTH,CrdPrv,General Health,37,640
2020,NC,North Carolina,Forsyth,37067,37067003310,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,21.2,,,20.2,22.2,4061,POINT (-80.15049361 36.07676397),37067003310,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,37,2337
2020,NC,North Carolina,Davidson,37057,37057061902,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,20.0,,,16.0,23.8,5308,POINT (-80.13407084 35.74803338),37057061902,PREVENT,ACCESS2,CrdPrv,Health Insurance,37,640
2020,NC,North Carolina,Forsyth,37067,37067003806,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.7,,,2.5,2.9,3012,POINT (-80.34715788 36.04204472),37067003806,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,37,2337
2020,NC,North Carolina,Forsyth,37067,37067000900,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,21.5,,,18.4,25.5,3508,POINT (-80.24909082 36.08422545),37067000900,PREVENT,ACCESS2,CrdPrv,Health Insurance,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003803,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.1,,,5.7,6.5,4567,POINT (-80.30978958 36.02238988),37067003803,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,2337
2020,NC,North Carolina,Davidson,37057,37057060800,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,80.1,,,77.5,82.7,4538,POINT (-80.10601932 35.88541159),37057060800,PREVENT,MAMMOUSE,CrdPrv,Mammography,37,640
2020,NC,North Carolina,Forsyth,37067,37067001200,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,23.7,,,22.3,25.2,1959,POINT (-80.26839411 36.10931829),37067001200,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,2337
2020,NC,North Carolina,Davidson,37057,37057060101,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,,,5.0,5.4,5633,POINT (-80.05893532 35.98438755),37057060101,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),37,640
2020,NC,North Carolina,Forsyth,37067,37067001400,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15.2,,,14.2,16.3,3710,POINT (-80.25535261 36.14223383),37067001400,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,2337
2020,NC,North Carolina,Davidson,37057,37057061300,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.6,,,6.9,8.4,2176,POINT (-80.2585069 35.82918924),37057061300,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,640
2020,NC,North Carolina,Forsyth,37067,37067001601,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.5,,,10.0,11.1,3652,POINT (-80.21232108 36.14057573),37067001601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,37,2337
2020,NC,North Carolina,Davie,37059,37059080700,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,78.2,,,77.3,79.1,6393,POINT (-80.51827836 35.82487953),37059080700,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,2334
2020,NC,North Carolina,Forsyth,37067,37067002200,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,79.1,,,76.1,81.4,3742,POINT (-80.2848544 36.08549947),37067002200,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,37,2337
2020,NC,North Carolina,Davidson,37057,37057060900,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.1,,,2.9,3.3,5471,POINT (-80.09778572 35.86649057),37057060900,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,37,640
2020,NC,North Carolina,Forsyth,37067,37067004103,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,88.1,,,86.6,89.4,3478,POINT (-80.3727443 36.13434041),37067004103,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,37,2337
2020,NC,North Carolina,Davidson,37057,37057060102,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.9,,,5.5,6.3,7213,POINT (-80.11974212 35.99122097),37057060102,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,37,640
2020,NC,North Carolina,Forsyth,37067,37067000801,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,,,1.7,2.2,3062,POINT (-80.22775235 36.08577423),37067000801,HLTHOUT,STROKE,CrdPrv,Stroke,37,2337
2020,NC,North Carolina,Davie,37059,37059080500,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.0,,,2.8,3.2,4428,POINT (-80.53020966 35.90212535),37059080500,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,37,2334
2020,NC,North Carolina,Forsyth,37067,37067003308,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,8.0,,,7.3,8.7,7880,POINT (-80.12918949 36.09328815),37067003308,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002804,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.6,9.3,4150,POINT (-80.31211305 36.18441106),37067002804,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,37,2337
2020,NC,North Carolina,Forsyth,37067,37067001300,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,18.7,,,16.4,20.3,4535,POINT (-80.27617771 36.12959564),37067001300,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,2337
2020,NC,North Carolina,Forsyth,37067,37067000500,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,17.8,,,16.3,19.5,2391,POINT (-80.22807063 36.11748629),37067000500,HLTHSTAT,PHLTH,CrdPrv,Physical Health,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002603,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,11.6,,,9.5,13.9,6553,POINT (-80.31761918 36.13376913),37067002603,RISKBEH,CSMOKING,CrdPrv,Current Smoking,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003905,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,14.8,,,12.5,17.4,3607,POINT (-80.32526058 36.08948295),37067003905,PREVENT,ACCESS2,CrdPrv,Health Insurance,37,2337
2020,NC,North Carolina,Forsyth,37067,37067001500,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,69.9,,,67.3,72.3,4095,POINT (-80.23983926 36.15171466),37067001500,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,37,2337
2020,NC,North Carolina,Davidson,37057,37057060500,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,71.5,,,68.1,75.2,5499,POINT (-80.14664556 35.88301461),37057060500,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,37,640
2020,NC,North Carolina,Davidson,37057,37057060101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,18.3,,,16.7,19.9,5633,POINT (-80.05893532 35.98438755),37057060101,RISKBEH,LPA,CrdPrv,Physical Inactivity,37,640
2020,NC,North Carolina,Forsyth,37067,37067003003,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.7,,,6.0,7.5,3272,POINT (-80.15251389 36.13331849),37067003003,HLTHOUT,COPD,CrdPrv,COPD,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002502,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,82.4,,,81.8,82.9,2770,POINT (-80.29912085 36.09940446),37067002502,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003108,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.7,,,15.5,17.8,3495,POINT (-80.05234686 36.15036202),37067003108,HLTHSTAT,MHLTH,CrdPrv,Mental Health,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002604,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,16.8,,,14.7,19.3,6441,POINT (-80.33688147 36.14914804),37067002604,RISKBEH,LPA,CrdPrv,Physical Inactivity,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002904,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,30.9,,,30.1,31.8,2151,POINT (-80.18242779 36.21682825),37067002904,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003903,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.2,,,9.8,10.7,4477,POINT (-80.32389444 36.07881572),37067003903,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,37,2337
2020,NC,North Carolina,Forsyth,37067,37067003702,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,85.5,,,83.7,87.0,4514,POINT (-80.27851785 36.03775384),37067003702,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,37,2337
2020,NC,North Carolina,Davidson,37057,37057061702,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,29.2,,,27.8,30.4,6730,POINT (-80.40433977 35.8134571),37057061702,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,37,640
2020,NC,North Carolina,Forsyth,37067,37067004007,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,88.8,,,87.7,89.7,7104,POINT (-80.4541356 36.06780171),37067004007,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,37,2337
2020,NC,North Carolina,Davidson,37057,37057062001,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,28.1,,,27.1,29.3,4677,POINT (-80.15593072 35.6042594),37057062001,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,37,640
2020,NC,North Carolina,Davidson,37057,37057061902,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,79.5,,,78.4,80.5,5308,POINT (-80.13407084 35.74803338),37057061902,PREVENT,CHECKUP,CrdPrv,Annual Checkup,37,640
2020,NC,North Carolina,Forsyth,37067,37067004102,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,21.2,,,19.1,23.1,3256,POINT (-80.41655399 36.17131266),37067004102,RISKBEH,LPA,CrdPrv,Physical Inactivity,37,2337
2019,NC,North Carolina,Forsyth,37067,37067004012,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,88.1,,,87.7,88.5,5611,POINT (-80.38568698 36.05872572),37067004012,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,37,2337
2020,NC,North Carolina,Forsyth,37067,37067002701,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,13.3,,,12.8,13.7,5864,POINT (-80.30932926 36.16277665),37067002701,RISKBEH,BINGE,CrdPrv,Binge Drinking,37,2337
2020,NC,North Carolina,Davidson,37057,37057061802,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,13.6,,,9.1,19.1,6740,POINT (-80.20952412 35.73258073),37057061802,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,37,640
2020,NC,North Carolina,Forsyth,37067,37067004012,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.6,,,4.6,6.6,5611,POINT (-80.38568698 36.05872572),37067004012,HLTHOUT,COPD,CrdPrv,COPD,37,2337
